user_id,num_following,num_followers,num_tweets,len_of_screen_name,len_of_profile_description,num_following_changes,is_spam
94562686,933,109,7,10,0,919,1
17853653,2001,1286,1690,13,158,1149,1
65389201,348,372,2850,14,36,919,-1
81635042,7250,6862,66078,14,43,1149,1
77977299,1874,524,477,10,0,1149,1
24190010,286,62,683,9,0,919,-1
146176682,1231,387,17,13,31,1149,1
46019505,110,135,1657,10,0,919,-1
91955511,303,44,0,13,0,919,1
38439647,67,70,938,11,0,689,-1
60878061,76,67,581,6,43,919,-1
15547079,293,143,411,14,156,1089,1
63785550,350,940,1084,14,17,919,1
74910403,21,8,61,9,0,689,-1
110937730,552,101,5,13,77,919,1
55120575,31,28,3,9,77,689,-1
86306901,735,221,8,13,20,919,1
34476589,212,170,442,7,160,919,-1
152705376,278,16,1,14,80,919,1
18912660,50,114,2107,14,56,689,-1
112786127,396,28,3,9,0,970,1
108027402,48,35,90,11,81,689,1
137889254,147,55,100,15,85,919,1
18413070,43,40,892,12,41,689,-1
85632253,18,3,34,8,27,689,-1
111306800,47,25,34,13,0,689,1
42881377,150,58,100,8,0,746,1
77236139,83,136,819,14,62,919,-1
17095371,852,337,121,7,0,1056,1
65642837,250,167,1442,9,69,919,-1
76918799,128,221,2088,10,137,919,-1
49274575,97,44,1586,12,18,919,-1
54223769,27993,28356,440,15,158,1379,1
53777968,2301,2143,49,11,94,1149,1
118353943,1796,972,1078,9,0,1149,1
123343821,292,239,331,13,0,919,1
15403369,79,275,3499,11,104,689,-1
88273309,232,176,8,13,0,1149,-1
154959696,1174,432,144,10,43,259,1
127919207,2867,2661,890,13,0,1149,1
44751969,10200,9942,20,11,0,1379,1
17909053,1070,1394,91,10,96,1149,1
122011829,1004,144,42,11,70,1047,1
30867558,85,43,309,10,73,919,-1
168820285,655,154,0,10,133,19,1
85294476,5,2,7,12,0,459,1
23204285,9,8,3,8,0,664,-1
135243034,459,6,7,12,0,919,1
97294463,628,176,39,15,79,919,1
61679736,29,95,491,11,139,689,-1
89021019,16,1,5,13,0,689,1
105501544,531,49,0,8,0,618,1
44163942,363,421,5028,15,80,919,-1
142907480,387,2,0,8,0,15,1
51716884,555,375,726,7,59,919,-1
17965677,1957,1919,62,15,138,1149,1
14412248,202,127,952,11,100,919,-1
45302584,6805,6553,7151,7,145,1149,1
123977241,419,23,920,12,0,63,1
15891779,15,4,37,11,0,855,-1
45735118,2618,2461,30,14,0,179,1
122919463,1153,337,620,13,84,1149,1
113786420,225,65,5,8,99,919,1
110724410,712,107,14,9,0,1052,1
105658434,365,124,42,10,67,1081,1
101421761,570,4,0,9,28,67,1
93816198,2001,489,8,15,0,1149,1
103813641,73,0,0,12,149,918,1
89856451,0,1,3,14,41,689,-1
83560287,97,76,1186,12,4,919,-1
78869321,92,32,161,9,124,816,1
6696762,126,130,1653,7,4,919,-1
28269416,126,18,435,8,71,919,-1
80719435,56,57,4151,9,78,689,-1
22379388,236,116,2088,13,84,919,-1
25434484,381,749,4824,7,152,919,-1
72194447,256,243,2093,10,0,919,-1
16854125,32,27,343,11,28,689,-1
16527570,409,122,1247,7,28,919,-1
60554547,91,114,1600,11,54,919,-1
21713340,234,126,602,12,0,919,-1
90075239,59,32,57,15,13,919,-1
47751665,23,23,487,14,39,689,-1
41871638,1246,386,44,8,42,1149,1
119648407,12,1,74,9,0,689,1
97795190,970,379,35,10,0,1141,1
136728383,276,50,842,14,112,919,1
91701878,426,47,0,13,0,919,1
44785259,172,124,1082,8,92,919,-1
123136991,178,108,395,7,41,919,1
15554352,3231,3990,280,10,53,1149,1
73895619,78,45,777,14,104,689,-1
17629069,527,881,36268,13,86,919,-1
91083903,5,0,8,11,45,689,-1
113266597,97,12,6256,11,0,909,1
91523085,43,21,102,7,48,689,-1
19474328,932,725,135,10,91,1091,1
42968511,1209,1208,137,11,64,1149,1
17016242,86,58,736,9,74,919,-1
783705,1660,23977,23205,8,68,1149,1
35747827,106,114,1568,7,0,919,-1
99156064,1737,783,181,15,80,1149,1
18495199,3880,3529,341,12,134,1149,1
128513042,402,82,507,11,0,819,1
17996168,52,19,394,4,18,831,-1
56317133,97,29,637,8,0,919,-1
143022255,15,0,0,9,0,85,1
12085042,19963,19857,779,12,13,1379,1
139688007,281,85,53,12,34,918,1
53703398,254,204,1017,8,0,919,-1
115220955,1178,174,5,15,94,1149,1
87820227,88,21,50,11,38,689,-1
97939443,491,59,69,6,76,962,1
75226924,59,15,189,14,84,689,-1
19568582,40,52,1032,10,0,767,-1
109807812,1995,330,0,14,155,69,1
59972736,72,23,326,15,120,919,-1
53468545,24,35,749,7,75,689,-1
108735928,3738,4711,450,7,50,1149,1
124196965,1135,174,0,11,0,1149,1
108632126,329,33,2,8,0,919,1
22141973,268,159,1607,6,65,919,-1
165709518,389,14,10,13,123,871,1
74611556,286,118,219,13,18,919,-1
143687945,96,16,85,9,0,916,1
51693211,6376,5798,2060,13,0,1149,1
75417479,963,475,56,14,92,1132,1
11862162,1328,509,1249,8,32,644,1
51982285,82,121,1952,12,128,919,-1
113069222,226,3,15,15,0,919,1
41826584,1243,1160,119,4,64,594,1
45789455,142,102,397,12,65,919,-1
12822322,2001,1716,3041,11,51,1149,1
43627863,6,204,2251,6,62,459,-1
66680771,16,16,597,6,70,689,-1
142856549,172,7,0,13,0,31,1
87517853,1497,444,1,15,0,1149,1
59981192,0,0,12,15,14,689,-1
48108441,300,80,0,13,0,919,1
108114284,1991,1324,44,7,36,1149,1
57488453,30,19,52,8,22,919,-1
78116940,655,138,18,11,158,919,1
31111231,285,290,129,11,11,919,-1
58615459,85,32,520,11,112,919,-1
68622497,189,88,4141,10,0,919,-1
100012925,1931,1981,2459,15,104,89,1
112620651,518,315,90,7,0,919,1
2162791,253,2280,28758,6,160,919,-1
142840253,168,11,127,10,0,919,1
114297856,1973,1044,114,15,84,1149,1
135604270,122,55,28,10,148,919,1
27597320,537,229,772,10,81,919,-1
79908157,16,18,1027,6,22,689,-1
67790667,10694,10191,607,6,61,353,1
44515097,220,141,1977,8,90,919,1
30060311,4848,12707,1643,10,126,1149,1
92309805,31,6,2,14,0,919,-1
56031402,67,50,880,14,0,689,-1
82339332,0,46,453,10,0,459,-1
57361923,2362,2568,8266,12,0,1149,-1
26559290,29,27,267,10,8,689,-1
110274353,66,1,1,13,157,918,1
88315752,1564,1185,1726,15,0,1149,1
64263235,73,44,97,6,0,690,-1
17123268,1300,815,120,13,27,1148,1
83741071,10,9,436,7,0,689,-1
76966669,860,696,203,13,57,1087,1
118281937,513,0,0,12,0,95,1
34467409,50,40,491,10,0,689,-1
24605188,117,116,3755,10,65,919,-1
34736565,2000,1618,13249,12,0,1149,-1
15283008,4898,4526,4027,5,159,1149,1
56376739,5433,5187,826,12,123,1149,1
61171568,0,157,2489,13,0,459,-1
90739539,316,120,97,15,0,919,1
126077112,1535,558,1183,13,0,1149,1
105816193,515,250,276,10,0,1149,1
18810707,15443,17724,40731,11,99,1379,1
42377662,3514,3239,1250,12,51,1149,1
36913234,35,41,555,9,0,689,-1
21644282,245,155,495,9,53,911,1
34241921,29,56,973,8,39,689,-1
77977687,1509,1387,50,11,33,1149,1
113227752,550,100,32,7,21,315,1
23150779,44,33,270,11,53,689,-1
81322095,860,183,1562,12,24,919,1
27503114,41137,40274,822,15,129,1379,1
123984999,401,23,903,12,0,63,1
24528030,135,121,1250,7,104,919,-1
62555682,43,48,1351,7,21,919,-1
129341649,460,215,1390,10,55,919,1
94066175,1928,1535,200,14,0,1149,1
100533106,291,236,66,8,24,919,1
10449682,3732,5488,6189,14,160,1149,-1
136325599,664,71,12,15,101,1105,1
100485228,897,80,43,15,0,1112,1
34881360,7277,8121,1418,13,102,24,1
100308908,512,157,92,10,0,1121,1
120008349,1677,191,59,6,57,1149,1
39690395,793,749,12492,13,61,1149,-1
147171814,44,5,9,11,0,689,1
87659620,42,14,50,8,122,919,-1
60182867,1732,1168,41,9,26,1149,1
47740393,1295,1068,978,8,134,1149,1
78873264,65,52,231,6,0,689,-1
27225984,138,46,95,11,77,1149,-1
76261693,38,21,1474,11,0,689,-1
16311293,1709,1374,442,10,40,1149,1
22904392,155,61,2422,7,48,919,-1
103568219,1999,270,1481,14,0,1149,1
69281446,103,440,2098,10,25,919,-1
22840821,1922,1542,794,9,73,1149,1
16361293,64,80,6689,4,93,919,-1
40992057,192,146,259,7,108,243,1
18263308,137,135,4576,6,89,919,-1
124906733,1105,631,11,15,63,497,1
72235038,65,32,36,11,0,689,-1
41507680,374,328,1319,6,65,919,-1
45993245,126,8,39,12,0,919,1
65536525,10,9,199,13,120,919,-1
41340375,2001,1508,994,8,67,1149,1
156674262,1506,759,39,10,86,1149,1
124673730,215,17,3,8,0,186,1
23385405,109,103,115,6,159,919,-1
91926507,403,75,0,13,0,919,1
14373248,314,282,2606,9,105,919,-1
16157383,65,46,30,14,0,689,-1
55163258,8266,7514,3199,12,152,1149,1
15469642,141,120,1832,9,95,919,-1
88828706,555,161,292,7,0,955,1
61124840,548,305,9995,13,0,919,-1
60778225,137,674,812,10,56,919,1
36403520,814,409,1267,10,123,779,1
154457862,1141,218,189,15,116,1149,1
141011412,95,19,106,13,0,807,1
78231236,322,101,2270,15,18,919,1
40707101,159,194,5256,12,125,919,-1
103229957,1220,860,43,14,0,229,1
105165512,40,4,27,13,52,689,1
50660609,31,34,969,7,49,689,-1
103059161,359,25,4,10,59,31,1
70354753,403,301,290,12,115,919,1
110665499,69,38,46,12,0,689,1
129104762,144,68,90,13,0,919,1
17069525,40264,48720,21525,7,11,1379,1
45464870,390,139,11,9,113,1114,1
96533993,955,417,489,15,73,1000,1
11928362,173,107,293,8,72,1149,-1
16319738,312,1314,8686,10,89,919,-1
17314572,69,123,2881,12,52,843,-1
86142094,31,15,47,14,20,919,-1
15044346,2323,2369,935,13,95,9,1
37912697,54,34,675,9,0,689,-1
64558229,6,5,37,10,0,459,-1
40228250,12,56,144,11,43,689,-1
26963806,138,374,5445,8,51,919,-1
136456969,58,0,1,11,0,916,1
143214227,1360,446,147,15,160,1149,1
18310892,17,40,9,9,0,689,-1
17477172,869,924,7336,9,99,955,-1
128864539,105,17,0,14,0,919,1
76510834,3,3,238,7,29,689,-1
85590896,23,5,25,12,0,689,-1
83693546,28,9,17,14,45,1026,-1
29680175,4935,4744,1017,8,72,1149,1
134012062,240,10,1,7,0,167,1
33367895,215,158,990,9,29,919,-1
45548571,1538,1381,9762,13,0,154,1
25158926,81,50,55,12,28,919,-1
41514905,18,23,239,13,0,689,-1
101415335,1268,1210,2,14,0,1149,1
83507047,151,184,264,12,20,919,-1
26978216,1022,629,5943,8,142,1149,-1
33688103,82,44,95,11,131,919,-1
90958145,2,1,81,8,0,459,-1
27355413,163,58,1161,7,94,919,-1
51689167,297,198,214,9,0,919,1
27141238,87,223,2621,8,127,919,-1
18575399,70,104,708,7,8,689,-1
14271290,191,133,1320,9,0,919,-1
23555682,11,31,565,13,37,689,-1
133751706,1704,1076,1404,11,112,1149,1
55099295,97,109,1441,10,32,919,-1
13373752,264,430,6397,6,28,919,-1
19430987,59,50,299,11,43,689,-1
28458064,63,517,11228,12,142,919,-1
81974342,341,134,241,15,135,919,-1
91085660,291,41,2423,13,101,919,1
62844711,907,846,4270,6,128,1149,-1
139687767,403,145,60,10,66,917,1
41826721,8,10,681,10,0,689,-1
104668702,1450,857,48,14,38,1149,1
20350761,49,155,6220,10,0,689,-1
35401245,518,222,179,15,75,919,-1
121363994,132,73,74,12,0,910,1
31290547,11990,12390,1006,13,103,1379,1
16321409,431,444,111,12,153,919,-1
91395165,1449,427,709,8,0,1149,1
107080991,313,127,19,12,22,919,1
14896724,48,39,54,9,0,689,-1
14708179,14,2,124,10,58,689,-1
85492177,892,259,162,15,124,1126,1
63708784,382,419,6809,9,31,919,-1
100204859,1810,1054,245,15,63,139,1
84179454,95,1027,1916,9,133,919,-1
102795776,1905,817,49,9,56,1149,1
70887718,20,22,731,7,0,689,-1
69311590,759,590,179,13,0,949,1
58737840,48,92,375,7,0,689,-1
68164805,1132,383,52,12,0,1149,1
129478315,864,231,521,12,0,936,1
117048556,749,502,0,12,0,1134,1
19525565,548,278,1829,13,51,919,-1
29082089,212,368,5668,10,63,919,-1
119174849,1942,1928,476,13,0,1149,1
16942898,22,17,986,7,0,689,-1
125249208,33,10,2,12,0,689,1
33378582,149,60,1362,14,26,919,-1
47971436,0,105,3128,12,40,459,-1
23756012,165,211,5107,13,106,919,-1
60175536,105,112,2333,10,16,919,-1
160725063,1852,582,267,14,61,269,1
132942956,510,324,330,11,143,919,1
140586528,492,247,23,13,126,919,1
29313307,70,32,304,12,61,689,-1
15574491,124,722,3044,11,91,692,1
84249759,2913,2648,13849,9,40,1149,1
61304509,443,392,2432,9,160,919,1
8163442,673,121139,6646,9,0,919,-1
72750625,61,88,3073,4,69,919,-1
82664431,15,4,28,9,0,689,-1
105526016,1089,176,0,9,49,1006,1
17222476,6129,5573,11037,12,158,1149,1
39013606,3402,3092,1097,8,68,1149,1
125682739,1492,434,341,15,118,1149,1
57114820,61,45,224,15,126,689,-1
54088062,113,152,3947,9,41,919,-1
57446814,1523,850,270,10,0,1149,-1
100099197,1637,1123,22,13,76,888,1
69798162,98,76,204,11,0,919,-1
74333163,594,539,6144,8,105,1149,-1
25941756,287,50,11,15,96,919,-1
126253713,676,208,5,12,27,1124,1
16050310,1783,1401,784,11,103,1149,1
91564330,2,0,1,13,0,459,-1
136242286,86,7,0,10,132,178,1
17998540,4070,3706,1994,11,105,1149,1
80801950,63,117,357,8,6,919,-1
43679788,1277,225,44,15,146,1149,1
142707208,5,0,1,7,0,459,1
1101481,572,379,1548,10,159,919,-1
59153367,36,41,303,11,16,689,-1
104523232,140,0,1,13,83,919,1
114898664,633,573,156,10,47,1042,1
67204515,153,157,1947,8,0,919,-1
100227117,609,66,16,15,0,1059,1
69002898,35,58,868,7,16,919,-1
98527591,940,791,97,14,153,235,1
38067159,16,23,401,13,0,689,-1
38001880,326,472,11081,8,0,919,-1
40342980,359,652,1989,7,159,977,-1
62376375,85,81,635,8,17,689,-1
165018462,240,0,3,13,0,1080,1
83054990,488,530,3429,8,156,948,-1
135446296,128,33,41,11,199,917,1
68988222,5946,5961,111,9,75,1149,1
25145502,91,42,1486,10,31,800,-1
141976602,946,127,381,14,98,1143,1
24659303,182,3366,2588,11,40,919,-1
64436878,4152,4635,328,13,158,1149,1
158929252,106,8,11,8,0,806,1
42027282,66,114,2988,12,73,919,-1
19997542,641,472,1822,8,149,919,-1
59218553,4312,3957,18175,15,53,1149,1
45746705,10,9,10,10,0,689,-1
110906303,3,0,4,11,0,459,1
127586519,28,5,1,10,0,824,1
91507216,1,2,13,8,0,459,-1
15467335,293,400,15158,7,41,919,-1
103389750,831,43,92,15,0,1138,1
19160810,89,107,2156,7,65,919,-1
16915148,148,366,6270,10,65,919,-1
102899946,184,3,2,9,0,919,1
67261055,1156,336,316,10,135,1149,1
156817977,252,159,43,12,0,623,1
114969512,224,91,7,11,74,43,1
57437629,28,27,298,11,30,919,-1
25269654,1556,1400,3176,11,78,1149,1
16808381,294,610,3508,5,86,1149,-1
19213625,142,405,14303,10,27,919,-1
25454185,87,152,3317,11,27,919,-1
126123322,1142,424,5,15,142,1079,1
26225464,2977,2723,1351,10,159,1379,-1
123399540,554,60,178,13,145,919,1
109292664,168,3,2,15,82,964,1
9287612,265,786,8967,12,4,919,-1
18302410,49882,49202,2396,12,34,1379,1
137586392,100,14,106,15,0,919,1
77584379,21,12,33,8,91,689,-1
114497934,1586,1221,197,13,48,1149,1
23644106,1732,170,128,7,132,1149,1
122235606,188,43,894,11,0,919,1
51334337,830,76,403,12,21,957,1
138362202,562,20,37,14,58,984,1
86087789,10,97,1088,15,130,689,-1
127616606,2001,599,5993,12,0,1149,1
25127468,56,40,844,9,91,689,-1
85190199,2253,2180,693,15,158,1149,1
54024912,217,164,1482,5,64,919,-1
30775692,123,59,32,13,0,689,-1
84297783,284,20,176,13,0,919,-1
68742177,973,522,35,12,22,1142,1
22504992,121,94,7351,11,72,919,-1
23401429,661,751,353,5,0,1136,-1
75151268,278,229,308,9,43,919,-1
20484009,73,35,527,8,22,919,-1
133990827,442,1,12,15,0,115,1
88597848,3455,3144,1539,9,103,1149,1
107829954,63,6,29,12,0,83,1
101525100,286,57,4,8,0,34,1
96081070,1476,312,1306,14,0,159,1
110641407,683,72,9,13,0,7,1
43111167,549,542,7239,9,6,1149,-1
83382387,4392,4073,1038,11,106,1149,1
105219646,1473,94,1,9,124,124,1
120664117,305,35,143,14,58,919,1
15780222,61,64,125,9,0,689,-1
56330890,87,329,1340,7,34,919,-1
24313769,381,63,1489,10,127,919,1
53295651,85,68,669,8,0,919,-1
135363500,809,465,179,10,78,1076,1
18795042,124,72,664,7,127,919,-1
152918552,98,2,10,8,13,129,1
45374147,1681,1702,564,13,0,1149,1
97421517,994,3070,359,11,0,315,1
25907233,107,43,5786,12,43,919,-1
51480191,210,126,2057,13,102,919,-1
41342241,0,154,1078,10,0,459,-1
88073373,1458,656,121,5,55,1149,1
75108835,372,76,1,9,0,23,1
104751955,103,0,4,13,114,147,1
45939518,114,100,1328,7,38,919,-1
47076671,172,104,11586,11,80,919,-1
118640527,222,47,56,13,0,919,1
125237295,1476,1272,140,10,95,1149,1
112588024,547,139,14,11,56,1015,1
55440380,12,15,22,6,146,919,-1
88401274,521,540,263,14,142,919,1
83774567,141,20,174,15,160,689,-1
107953582,1094,537,143,7,122,1149,1
58170602,66,37,237,14,0,689,-1
25050362,26,46,10550,7,68,689,-1
172272565,1,0,0,7,0,53,1
25879829,1785,1477,829,9,135,1149,1
25394086,25,158,632,10,91,689,-1
22184003,86,50,3597,15,87,919,-1
84676592,0,30,833,15,0,459,-1
78560756,254,255,2369,9,91,919,-1
58861247,8481,8685,1552,12,126,1211,1
72792223,19,24,98,11,23,689,-1
16006756,90,136,740,10,43,919,-1
45359911,1895,822,4,8,30,1002,1
17805697,7775,7069,11325,15,92,1149,1
81729559,31,48,1592,8,35,689,-1
25998904,66,69,347,13,87,919,-1
20326511,400,1239,2102,10,0,919,-1
89089498,53,15,16,6,38,689,-1
6417552,1306,1354,2633,13,36,1149,-1
132762229,79,5,5,15,0,689,1
73099613,1630,0,3,13,104,1149,1
114200874,538,84,103,9,131,1104,1
78397513,108,31,252,13,76,919,-1
139438561,1236,366,111,11,127,1149,1
6087242,386,558,3954,8,44,919,-1
33581846,748,375,10496,10,49,919,-1
30361944,13,5,202,8,0,689,-1
66527180,33,15,1513,9,38,919,-1
55465417,3203,3614,4957,15,94,174,1
42106244,53,88,243,14,0,689,-1
14119816,48525,48611,27007,12,160,1379,1
117266469,332,365,188,13,0,815,1
106165285,1648,544,2,7,147,1090,1
68643620,643,219,511,10,0,919,1
21505118,26,30,288,6,58,689,-1
89409348,19,13,40,9,22,689,-1
33111760,19985,21857,2922,10,105,1115,1
102271659,962,7,0,9,25,7,1
17791156,2239,2219,121,9,50,1149,1
133168259,473,7,0,9,61,7,1
122511457,129,53,0,7,72,870,1
165490453,1669,294,36,12,0,404,1
60840134,75,270,572,11,30,783,1
54961304,20,6,24,13,13,689,-1
133762859,818,286,51,9,0,967,1
20678540,16394,16365,26482,11,145,1379,-1
23211301,345,715,9234,13,21,919,-1
60423768,48,54,49,12,48,689,-1
18042464,350,292,2973,6,12,1149,-1
61104704,224,52,15,15,0,831,1
29685149,8378,7624,9052,7,23,1149,1
17497282,1746,1740,1583,14,116,1149,-1
18756494,3276,2984,459,7,0,1149,1
132942061,1580,987,319,11,81,1149,1
89070972,34,12,9,15,139,689,1
66840021,1808,1729,1066,15,159,1149,-1
14324597,464,440,560,11,53,1149,-1
18879290,3248,2973,188,12,111,1149,1
69473929,47,2,51,12,0,689,-1
85862020,128,231,473,14,149,919,-1
125415169,927,175,0,11,0,919,1
5499142,797,1036,4509,12,150,985,-1
66895153,1761,1561,156,11,102,1149,1
74382393,18,77,848,5,72,689,-1
69301110,3664,3426,9308,12,103,1149,1
25390439,15716,15032,824,7,72,1379,1
100237267,1717,239,50,15,0,1149,1
35942800,609,347,64,15,32,919,1
60583987,64,15,4,7,0,689,-1
85711570,2,3,10,10,26,459,-1
75265769,447,12,1,10,0,47,1
148532253,676,41,3,13,0,80,1
99969177,287,25,3,15,0,919,1
4757711,6,59,13386,10,50,689,-1
15934878,1675,1690,3227,9,51,994,1
35854304,11,13,112,10,103,689,-1
16695328,6838,6215,15892,7,94,1149,1
23129207,99,109,4782,10,78,740,-1
142826849,178,17,122,8,0,919,1
41721104,57,71,1993,10,0,689,-1
128475460,568,207,371,13,0,947,1
39452354,285,248,7073,6,37,919,-1
27603358,37,33,277,6,38,689,-1
77207463,10,7,97,9,3,689,-1
41305854,3587,3462,2310,13,98,1149,1
19405407,48986,47063,17004,13,158,1379,1
100983254,12,0,5,15,0,689,1
75220203,4455,4050,805,15,36,1149,1
87697204,2,1,85,10,15,459,-1
15174047,1376,1881,2934,14,74,1149,-1
162631140,486,3,0,14,157,11,1
28577753,42,38,674,6,132,689,-1
19542233,26,177,3305,12,160,689,-1
87174321,2464,2298,708,7,80,1149,1
94423130,1578,1253,437,15,39,1149,1
9650582,843,551,1745,7,76,919,-1
28864861,158,366,4170,11,55,889,1
44555091,140,27,136,11,0,919,-1
108514273,873,541,174,7,46,1136,1
32901891,3692,3361,2866,12,29,1149,1
78396492,12,10,169,12,154,689,-1
37972373,173,160,655,8,40,919,-1
80516610,1912,1818,295,12,0,1149,1
102294884,1466,317,21,10,0,1079,1
28137090,548,41,54,11,204,919,1
72605819,2218,2076,1341,12,0,1149,1
142555256,468,95,3,11,132,954,1
28429168,8207,7682,146,12,160,1149,1
45992661,28,24,375,7,0,689,-1
41537264,169,240,2487,9,0,919,-1
112810960,1282,1235,2284,13,58,1149,1
78379040,542,62,30,13,0,1149,-1
121742736,1199,147,458,13,0,1149,1
106334653,372,108,1,15,113,1003,1
126104476,675,562,11,11,56,919,1
89906875,1989,730,70,14,104,1149,1
42241336,64,59,341,7,18,752,-1
94189345,6427,6878,20199,12,112,359,1
125625679,933,360,949,10,0,919,1
45909674,5449,6048,210,15,137,1149,1
74672358,194,290,1251,10,100,919,-1
102531644,1921,131,1,10,0,1149,1
164582500,466,368,1,15,0,763,1
87764383,496,207,2,14,88,7,1
85077546,123,270,5024,15,148,919,-1
21104318,1124,1255,37931,6,54,919,-1
23404114,50,97,1046,13,51,919,-1
48494998,4,4,3,12,0,459,-1
19701325,260,153,2018,9,79,919,-1
35704566,23,143,95,10,65,689,-1
73298805,25,12,535,7,0,764,-1
23745534,1979,4261,3102,9,43,1149,-1
15176596,22,37,7484,6,2,919,-1
14248694,255,181,3848,8,38,919,-1
76742513,927,467,483,13,137,1137,1
69953343,30,40,804,13,68,689,-1
94575792,824,4391,1833,14,82,1018,1
70761153,150,411,2757,13,0,689,-1
16611239,149,228,5014,10,20,919,-1
83855082,119,102,690,13,134,919,-1
60147947,53,23,178,11,0,919,-1
100723591,964,12,0,9,76,363,1
96517465,264,545,5186,11,0,523,1
92026771,688,485,1423,13,26,1061,1
83844492,60,20,8,9,30,847,-1
14623924,85,178,1323,10,25,919,-1
21717545,1375,849,116,12,25,1149,1
55392560,130,401,1070,12,0,1149,-1
38581080,279,1266,11922,6,79,919,-1
102708941,312,176,486,12,28,919,1
17825703,105,390,1346,8,0,919,-1
61182075,718,346,2970,11,0,1149,-1
17861339,99,121,1001,5,0,919,-1
32451281,352,265,4804,12,45,919,-1
18856366,52,37,729,11,0,689,-1
72976371,65,75,460,10,0,689,-1
139727441,137,11,46,9,98,216,1
136095018,714,233,241,11,111,767,1
21044752,938,41412,3558,9,77,1146,1
103787317,1153,819,7,11,0,1149,1
13838322,312,298,1506,14,66,919,-1
64908782,1425,1570,129,14,119,1149,1
93322358,2266,2060,810,7,81,1149,1
38115323,40,32,184,4,0,919,-1
49013905,1919,1048,60,10,111,1149,1
134551799,158,21,2,13,33,919,1
17068947,41310,40841,4343,8,104,1379,1
86804683,0,0,12,8,0,459,-1
41796138,382,195,2001,15,122,919,-1
20975943,331,246,2291,8,0,919,-1
88392966,880,37,1,14,0,1127,1
48739616,12429,11396,5423,13,145,1379,1
52850249,5401,5213,735,13,74,119,1
19263853,13,1060,43792,4,74,556,-1
106172066,279,134,1291,15,65,919,1
22701163,178,504,5045,11,113,919,-1
16257048,3791,3926,749,10,151,1149,1
18132691,574,416,3929,11,139,919,-1
98656551,1943,751,3,12,17,1149,1
35848162,1896,756,369,10,47,1149,1
15350353,101,167,3373,6,61,919,-1
58399618,2209,2009,243,11,142,1149,1
120238446,514,117,100,13,110,919,1
68121180,47,43,628,9,0,689,-1
14760670,367,167,1609,15,75,919,-1
35514945,599,731,533,6,106,919,-1
41344854,8717,8412,28066,13,62,1149,1
91390088,515,48,50,13,0,919,1
137449128,1818,346,22,13,0,1149,1
85194335,20,7,61,14,81,689,-1
28321768,1977,901,1255,9,117,1149,1
48211618,135,54,1024,12,0,919,-1
85343298,1348,723,284,15,141,987,1
5671412,91,113,3366,6,44,919,-1
126626520,383,306,35,5,135,919,1
51829926,179,118,1163,11,65,919,-1
17061467,12006,18163,354,12,123,1379,1
52016345,34,39,267,11,75,889,-1
112483292,11,3,15,8,49,673,1
42191472,74,85,1266,6,0,689,-1
81822496,71,12,43,12,0,919,-1
101546073,136,1,0,14,39,111,1
6009722,37,68,2210,5,12,689,-1
91024898,2931,2677,283,7,128,1149,1
158487409,391,103,26,10,0,763,1
68609529,167,161,1104,9,0,919,-1
26581834,36,27,269,12,2,689,-1
58217819,38,38,399,11,0,689,-1
100630804,760,395,9,15,40,1073,1
116997210,454,117,85,15,0,1098,1
155472391,933,340,16,11,109,730,1
84246609,45,16,217,9,17,919,-1
55210753,35,34,882,11,57,689,-1
25719606,156,87,1161,11,137,919,-1
59229127,7903,7651,1953,10,138,1149,1
63949565,224,75,1302,8,32,919,-1
61359976,120,144,958,11,50,919,-1
14426420,30,44,225,14,33,689,-1
126703296,1859,501,21,13,37,995,1
121614292,381,385,125,12,0,815,1
39876306,16,18,486,9,55,919,-1
163763271,1421,262,4,8,0,869,1
139321588,416,45,522,10,45,919,1
99165418,669,138,73,11,105,993,1
16691278,1946,1752,142,12,0,1149,1
128163905,81,29,0,12,0,59,1
52178135,617,290,107,9,0,919,-1
116360865,616,470,429,8,137,919,1
68097938,138,220,5735,11,63,875,-1
124437352,377,141,355,9,54,919,1
62105368,57,69,1053,15,17,689,-1
12993022,9185,11521,6002,12,159,1279,1
127674913,238,46,18,15,0,1022,1
17465775,59,96,875,7,4,689,-1
128621328,1316,168,5,9,0,1149,1
82192011,261,125,163,13,56,919,-1
142362782,36,6,50,14,0,689,1
15582179,330,362,4847,9,92,919,-1
17054112,192,261,5730,13,59,919,-1
75250436,1308,213,3,9,0,1149,1
30978138,104,176,1635,13,59,919,-1
29051878,182,203,3075,14,0,919,-1
144831523,404,78,363,5,152,919,1
20951082,281,162,1227,9,62,919,-1
48979304,691,16,9,10,0,295,1
111718552,1165,853,581,13,74,1149,1
45436858,387,350,825,11,145,1149,-1
61788318,106,58,373,5,53,919,-1
39822299,144,175,454,13,101,919,-1
60013910,38,39,501,11,0,919,-1
84767293,21,4,461,8,9,689,-1
16061163,3568,5474,995,10,44,1149,1
65853178,812,949,19162,7,109,1149,-1
90195657,18,1,1,9,0,689,-1
34643350,147,289,2124,15,64,919,-1
156668291,145,22,31,12,90,919,1
35034190,166,525,9415,10,151,919,-1
23765182,20,22,257,8,0,689,-1
127055255,1,0,2,12,0,459,1
90355374,626,330,338,7,0,919,1
113461131,250,19,92,8,146,919,1
116555552,1914,593,75,14,50,1149,1
128519306,64,11,74,11,0,766,1
94578438,2306,2362,8192,13,72,1104,1
